target_split,source_split,relative_path,source_name,sequence_index,sequence_group,D00,D10,D20,D40
train,train,Norway_007558.jpg,Norway,7558,Norway:000075,0,0,0,0
train,val,Norway_007559.jpg,Norway,7559,Norway:000075,0,0,0,0
train,val,Norway_007560.jpg,Norway,7560,Norway:000075,0,0,0,0
train,train,Norway_007561.jpg,Norway,7561,Norway:000075,0,0,0,0
train,train,Norway_007562.jpg,Norway,7562,Norway:000075,0,0,0,0
train,val,Norway_007563.jpg,Norway,7563,Norway:000075,1,0,0,0
train,train,Norway_007564.jpg,Norway,7564,Norway:000075,0,0,0,0
train,train,Norway_007565.jpg,Norway,7565,Norway:000075,0,0,0,0
train,val,Norway_007566.jpg,Norway,7566,Norway:000075,1,0,1,0
train,train,Norway_007567.jpg,Norway,7567,Norway:000075,0,0,0,0
train,train,Norway_007568.jpg,Norway,7568,Norway:000075,0,0,0,0
train,train,Norway_007569.jpg,Norway,7569,Norway:000075,2,0,0,0
train,train,Norway_007570.jpg,Norway,7570,Norway:000075,0,0,0,0
train,train,Norway_007571.jpg,Norway,7571,Norway:000075,0,0,0,0
train,train,Norway_007572.jpg,Norway,7572,Norway:000075,0,0,0,0
train,val,Norway_007573.jpg,Norway,7573,Norway:000075,0,0,0,0
train,train,Norway_007574.jpg,Norway,7574,Norway:000075,1,0,0,0
train,val,Norway_007575.jpg,Norway,7575,Norway:000075,0,0,0,0
train,train,Norway_007576.jpg,Norway,7576,Norway:000075,0,2,0,2
train,val,Norway_007577.jpg,Norway,7577,Norway:000075,0,0,0,0
train,train,Norway_007578.jpg,Norway,7578,Norway:000075,0,0,0,0
train,train,Norway_007579.jpg,Norway,7579,Norway:000075,0,0,0,0
train,train,Norway_007580.jpg,Norway,7580,Norway:000075,0,0,0,0
train,train,Norway_007581.jpg,Norway,7581,Norway:000075,0,0,0,0
train,train,Norway_007582.jpg,Norway,7582,Norway:000075,0,2,0,0
train,train,Norway_007583.jpg,Norway,7583,Norway:000075,0,0,0,0
train,train,Norway_007584.jpg,Norway,7584,Norway:000075,0,0,0,0
train,val,Norway_007585.jpg,Norway,7585,Norway:000075,0,0,0,0
train,train,Norway_007586.jpg,Norway,7586,Norway:000075,1,0,0,0
train,train,Norway_007587.jpg,Norway,7587,Norway:000075,0,0,0,0
train,train,Norway_007588.jpg,Norway,7588,Norway:000075,0,0,0,0
train,val,Norway_007589.jpg,Norway,7589,Norway:000075,3,0,0,0
train,train,Norway_007590.jpg,Norway,7590,Norway:000075,0,0,0,0
train,train,Norway_007591.jpg,Norway,7591,Norway:000075,0,0,0,0
train,train,Norway_007592.jpg,Norway,7592,Norway:000075,0,0,0,0
train,val,Norway_007593.jpg,Norway,7593,Norway:000075,0,0,0,0
train,train,Norway_007594.jpg,Norway,7594,Norway:000075,1,0,0,0
train,train,Norway_007595.jpg,Norway,7595,Norway:000075,0,0,0,0
train,train,Norway_007596.jpg,Norway,7596,Norway:000075,2,1,0,0
train,train,Norway_007597.jpg,Norway,7597,Norway:000075,0,0,0,0
train,val,Norway_007598.jpg,Norway,7598,Norway:000075,0,0,0,0
train,train,Norway_007599.jpg,Norway,7599,Norway:000075,0,0,0,0
train,train,India_009600.jpg,India,9600,India:000096,0,0,2,0
train,train,India_009601.jpg,India,9601,India:000096,0,0,0,0
train,train,India_009602.jpg,India,9602,India:000096,0,0,0,0
train,val,India_009603.jpg,India,9603,India:000096,0,0,0,3
train,train,India_009604.jpg,India,9604,India:000096,0,0,0,0
train,train,India_009605.jpg,India,9605,India:000096,0,0,1,2
train,train,India_009606.jpg,India,9606,India:000096,0,0,0,0
train,train,India_009607.jpg,India,9607,India:000096,0,0,1,0
train,train,India_009609.jpg,India,9609,India:000096,0,0,0,0
train,train,India_009610.jpg,India,9610,India:000096,0,0,0,0
train,train,India_009612.jpg,India,9612,India:000096,0,0,1,3
train,train,India_009613.jpg,India,9613,India:000096,0,0,0,0
train,train,India_009615.jpg,India,9615,India:000096,0,0,0,0
train,train,India_009618.jpg,India,9618,India:000096,1,0,1,0
train,train,India_009619.jpg,India,9619,India:000096,0,0,1,2
train,train,India_009620.jpg,India,9620,India:000096,0,0,0,0
train,train,India_009621.jpg,India,9621,India:000096,0,0,0,0
train,train,India_009625.jpg,India,9625,India:000096,1,0,0,0
train,train,India_009626.jpg,India,9626,India:000096,0,0,0,0
train,train,India_009627.jpg,India,9627,India:000096,0,0,0,0
train,train,India_009628.jpg,India,9628,India:000096,2,0,1,0
train,train,India_009630.jpg,India,9630,India:000096,0,0,2,1
train,train,India_009633.jpg,India,9633,India:000096,0,0,1,1
train,train,India_009634.jpg,India,9634,India:000096,0,0,0,0
train,val,India_009635.jpg,India,9635,India:000096,0,0,0,0
train,train,India_009638.jpg,India,9638,India:000096,0,0,0,2
train,val,India_009639.jpg,India,9639,India:000096,0,0,0,0
train,train,India_009640.jpg,India,9640,India:000096,0,0,1,1
train,train,India_009641.jpg,India,9641,India:000096,0,0,1,0
train,train,India_009642.jpg,India,9642,India:000096,0,0,0,0
train,train,India_009644.jpg,India,9644,India:000096,0,0,1,0
train,train,India_009645.jpg,India,9645,India:000096,0,0,0,0
train,train,India_009647.jpg,India,9647,India:000096,0,0,1,0
train,train,India_009648.jpg,India,9648,India:000096,0,0,0,0
train,train,India_009649.jpg,India,9649,India:000096,0,0,1,0
train,train,India_009650.jpg,India,9650,India:000096,0,0,1,0
train,train,India_009652.jpg,India,9652,India:000096,0,0,0,0
train,train,India_009654.jpg,India,9654,India:000096,0,0,1,0
train,train,India_009655.jpg,India,9655,India:000096,1,0,0,0
train,val,India_009656.jpg,India,9656,India:000096,1,0,0,2
train,train,India_009657.jpg,India,9657,India:000096,0,0,0,0
train,val,India_009659.jpg,India,9659,India:000096,0,0,0,0
train,train,India_009660.jpg,India,9660,India:000096,0,0,0,0
train,train,India_009661.jpg,India,9661,India:000096,0,0,0,0
train,train,India_009662.jpg,India,9662,India:000096,0,0,0,0
train,train,India_009663.jpg,India,9663,India:000096,0,0,1,2
train,train,India_009664.jpg,India,9664,India:000096,0,0,1,0
train,train,India_009666.jpg,India,9666,India:000096,1,0,1,0
train,train,India_009667.jpg,India,9667,India:000096,0,0,0,4
train,train,India_009669.jpg,India,9669,India:000096,1,0,0,0
train,train,India_009672.jpg,India,9672,India:000096,0,0,0,0
train,train,India_009674.jpg,India,9674,India:000096,0,0,0,0
train,train,India_009675.jpg,India,9675,India:000096,0,0,1,0
train,train,India_009676.jpg,India,9676,India:000096,0,0,0,0
train,train,India_009677.jpg,India,9677,India:000096,0,0,1,0
train,train,India_009678.jpg,India,9678,India:000096,0,0,0,2
train,train,India_009679.jpg,India,9679,India:000096,0,0,0,1
train,val,India_009680.jpg,India,9680,India:000096,0,0,0,0
train,train,India_009681.jpg,India,9681,India:000096,0,0,0,0
train,train,India_009682.jpg,India,9682,India:000096,0,0,0,1
train,train,India_009683.jpg,India,9683,India:000096,0,0,0,0
train,val,India_009684.jpg,India,9684,India:000096,0,0,0,0
train,train,India_009685.jpg,India,9685,India:000096,0,0,0,1
train,val,India_009686.jpg,India,9686,India:000096,0,0,0,0
train,train,India_009687.jpg,India,9687,India:000096,1,0,0,0
train,train,India_009688.jpg,India,9688,India:000096,0,0,0,1
train,train,India_009689.jpg,India,9689,India:000096,0,0,0,0
train,train,India_009690.jpg,India,9690,India:000096,0,0,0,0
train,train,India_009691.jpg,India,9691,India:000096,0,0,0,2
train,train,India_009692.jpg,India,9692,India:000096,0,0,0,0
train,train,India_009693.jpg,India,9693,India:000096,0,0,0,0
train,train,India_009695.jpg,India,9695,India:000096,0,0,0,0
train,train,India_009696.jpg,India,9696,India:000096,0,0,1,0
train,val,India_009697.jpg,India,9697,India:000096,0,0,0,0
train,train,India_009698.jpg,India,9698,India:000096,1,0,1,0
train,train,India_009699.jpg,India,9699,India:000096,0,0,0,0
train,train,India_007301.jpg,India,7301,India:000073,0,0,0,0
train,train,India_007304.jpg,India,7304,India:000073,0,0,0,0
train,train,India_007307.jpg,India,7307,India:000073,0,0,0,0
train,train,India_007308.jpg,India,7308,India:000073,2,0,1,4
train,train,India_007309.jpg,India,7309,India:000073,0,0,0,3
train,train,India_007310.jpg,India,7310,India:000073,1,0,0,1
train,train,India_007311.jpg,India,7311,India:000073,0,0,0,0
train,train,India_007312.jpg,India,7312,India:000073,0,0,0,0
train,train,India_007313.jpg,India,7313,India:000073,0,0,0,0
train,val,India_007314.jpg,India,7314,India:000073,0,0,0,0
train,train,India_007315.jpg,India,7315,India:000073,0,0,0,0
train,train,India_007316.jpg,India,7316,India:000073,0,0,0,0
train,train,India_007318.jpg,India,7318,India:000073,0,0,1,0
train,train,India_007319.jpg,India,7319,India:000073,0,0,1,0
train,val,India_007321.jpg,India,7321,India:000073,0,0,0,1
train,train,India_007322.jpg,India,7322,India:000073,0,0,0,1
train,train,India_007323.jpg,India,7323,India:000073,0,0,1,0
train,train,India_007324.jpg,India,7324,India:000073,0,0,0,0
train,train,India_007325.jpg,India,7325,India:000073,0,0,0,0
train,train,India_007327.jpg,India,7327,India:000073,0,0,0,1
train,train,India_007328.jpg,India,7328,India:000073,0,0,1,0
train,val,India_007329.jpg,India,7329,India:000073,2,1,0,2
train,val,India_007330.jpg,India,7330,India:000073,0,0,0,0
train,train,India_007331.jpg,India,7331,India:000073,0,0,0,0
train,train,India_007332.jpg,India,7332,India:000073,0,0,0,0
train,val,India_007333.jpg,India,7333,India:000073,0,0,1,0
train,train,India_007334.jpg,India,7334,India:000073,0,0,0,0
train,train,India_007338.jpg,India,7338,India:000073,0,0,0,0
train,train,India_007341.jpg,India,7341,India:000073,0,0,0,0
train,train,India_007342.jpg,India,7342,India:000073,2,0,1,1
train,train,India_007343.jpg,India,7343,India:000073,0,0,2,5
train,train,India_007345.jpg,India,7345,India:000073,0,0,1,0
train,train,India_007349.jpg,India,7349,India:000073,0,0,0,0
train,train,India_007350.jpg,India,7350,India:000073,0,0,0,0
train,train,India_007351.jpg,India,7351,India:000073,0,0,0,0
train,train,India_007353.jpg,India,7353,India:000073,0,0,0,0
train,val,India_007354.jpg,India,7354,India:000073,0,0,1,0
train,train,India_007355.jpg,India,7355,India:000073,0,0,0,0
train,train,India_007356.jpg,India,7356,India:000073,0,0,0,0
train,train,India_007357.jpg,India,7357,India:000073,0,0,0,1
train,train,India_007359.jpg,India,7359,India:000073,0,0,1,0
train,train,India_007360.jpg,India,7360,India:000073,0,0,0,0
train,train,India_007362.jpg,India,7362,India:000073,0,0,2,5
train,train,India_007363.jpg,India,7363,India:000073,0,0,0,2
train,train,India_007364.jpg,India,7364,India:000073,0,0,0,0
train,train,India_007365.jpg,India,7365,India:000073,0,0,0,0
train,train,India_007367.jpg,India,7367,India:000073,0,0,0,0
train,train,India_007368.jpg,India,7368,India:000073,0,0,1,1
train,train,India_007369.jpg,India,7369,India:000073,0,0,0,0
train,val,India_007370.jpg,India,7370,India:000073,0,0,0,0
train,val,India_007371.jpg,India,7371,India:000073,0,0,0,1
train,val,India_007372.jpg,India,7372,India:000073,0,0,2,0
train,train,India_007373.jpg,India,7373,India:000073,0,0,0,0
train,train,India_007375.jpg,India,7375,India:000073,0,0,0,0
train,train,India_007376.jpg,India,7376,India:000073,0,0,2,0
train,train,India_007377.jpg,India,7377,India:000073,0,0,1,0
train,train,India_007378.jpg,India,7378,India:000073,0,0,0,0
train,train,India_007383.jpg,India,7383,India:000073,0,0,0,1
train,train,India_007384.jpg,India,7384,India:000073,0,0,0,0
train,train,India_007385.jpg,India,7385,India:000073,0,0,1,0
train,train,India_007386.jpg,India,7386,India:000073,0,0,0,0
train,train,India_007387.jpg,India,7387,India:000073,0,0,1,0
train,train,India_007390.jpg,India,7390,India:000073,0,0,1,1
train,train,India_007392.jpg,India,7392,India:000073,0,0,0,0
train,train,India_007395.jpg,India,7395,India:000073,0,0,0,0
train,train,India_007396.jpg,India,7396,India:000073,0,0,0,0
train,train,India_007397.jpg,India,7397,India:000073,1,0,0,0
train,val,India_007398.jpg,India,7398,India:000073,3,0,1,0
train,train,India_007399.jpg,India,7399,India:000073,0,0,0,1
train,train,India_006700.jpg,India,6700,India:000067,0,0,0,0
train,train,India_006701.jpg,India,6701,India:000067,0,0,0,0
train,val,India_006702.jpg,India,6702,India:000067,0,0,0,1
train,train,India_006703.jpg,India,6703,India:000067,0,0,0,0
train,train,India_006704.jpg,India,6704,India:000067,1,0,0,0
train,train,India_006705.jpg,India,6705,India:000067,3,0,0,0
train,train,India_006706.jpg,India,6706,India:000067,0,0,0,0
train,train,India_006707.jpg,India,6707,India:000067,0,0,1,6
train,train,India_006708.jpg,India,6708,India:000067,0,0,0,0
train,train,India_006709.jpg,India,6709,India:000067,0,0,0,0
train,train,India_006710.jpg,India,6710,India:000067,0,0,0,3
train,train,India_006712.jpg,India,6712,India:000067,0,0,0,0
train,train,India_006713.jpg,India,6713,India:000067,2,0,0,3
train,val,India_006714.jpg,India,6714,India:000067,0,0,0,1
train,train,India_006715.jpg,India,6715,India:000067,0,0,1,0
train,train,India_006716.jpg,India,6716,India:000067,0,0,0,0
train,train,India_006717.jpg,India,6717,India:000067,0,0,0,0
train,train,India_006718.jpg,India,6718,India:000067,0,0,0,0
train,train,India_006719.jpg,India,6719,India:000067,0,0,0,0
train,train,India_006720.jpg,India,6720,India:000067,0,0,0,0
train,train,India_006721.jpg,India,6721,India:000067,0,0,0,0
train,train,India_006722.jpg,India,6722,India:000067,0,0,0,0
train,train,India_006723.jpg,India,6723,India:000067,0,0,0,0
train,train,India_006724.jpg,India,6724,India:000067,0,0,0,0
train,train,India_006726.jpg,India,6726,India:000067,0,0,0,0
train,val,India_006727.jpg,India,6727,India:000067,0,0,1,0
train,train,India_006728.jpg,India,6728,India:000067,0,0,0,0
train,train,India_006729.jpg,India,6729,India:000067,0,0,0,0
train,train,India_006730.jpg,India,6730,India:000067,0,0,1,0
train,train,India_006731.jpg,India,6731,India:000067,0,0,0,0
train,val,India_006733.jpg,India,6733,India:000067,0,0,0,0
train,train,India_006735.jpg,India,6735,India:000067,0,0,0,0
train,train,India_006736.jpg,India,6736,India:000067,0,1,0,0
train,val,India_006737.jpg,India,6737,India:000067,0,0,0,0
train,val,India_006739.jpg,India,6739,India:000067,0,0,0,2
train,train,India_006740.jpg,India,6740,India:000067,0,0,0,0
train,train,India_006741.jpg,India,6741,India:000067,0,0,0,0
train,train,India_006745.jpg,India,6745,India:000067,0,0,0,0
train,train,India_006746.jpg,India,6746,India:000067,0,0,0,0
train,train,India_006749.jpg,India,6749,India:000067,0,0,1,1
train,train,India_006751.jpg,India,6751,India:000067,0,0,0,1
train,train,India_006753.jpg,India,6753,India:000067,0,0,0,0
train,train,India_006754.jpg,India,6754,India:000067,0,0,0,0
train,train,India_006755.jpg,India,6755,India:000067,0,0,0,0
train,train,India_006756.jpg,India,6756,India:000067,0,0,1,1
train,train,India_006758.jpg,India,6758,India:000067,0,0,0,0
train,train,India_006759.jpg,India,6759,India:000067,1,0,1,0
train,train,India_006760.jpg,India,6760,India:000067,0,0,1,1
train,train,India_006761.jpg,India,6761,India:000067,0,0,0,0
train,train,India_006763.jpg,India,6763,India:000067,0,0,0,0
train,val,India_006766.jpg,India,6766,India:000067,0,0,0,0
train,train,India_006767.jpg,India,6767,India:000067,1,1,0,3
train,train,India_006768.jpg,India,6768,India:000067,0,0,0,5
train,train,India_006769.jpg,India,6769,India:000067,0,0,1,0
train,train,India_006770.jpg,India,6770,India:000067,0,0,0,0
train,val,India_006773.jpg,India,6773,India:000067,1,0,0,0
train,train,India_006775.jpg,India,6775,India:000067,0,0,0,0
train,train,India_006776.jpg,India,6776,India:000067,0,0,0,0
train,val,India_006777.jpg,India,6777,India:000067,0,0,0,2
train,train,India_006778.jpg,India,6778,India:000067,0,0,0,0
train,train,India_006779.jpg,India,6779,India:000067,0,0,1,0
train,train,India_006780.jpg,India,6780,India:000067,0,0,1,1
train,train,India_006781.jpg,India,6781,India:000067,0,0,2,0
train,train,India_006782.jpg,India,6782,India:000067,0,0,0,0
train,train,India_006785.jpg,India,6785,India:000067,0,0,0,0
train,train,India_006786.jpg,India,6786,India:000067,0,0,0,0
train,train,India_006787.jpg,India,6787,India:000067,1,0,1,3
train,train,India_006788.jpg,India,6788,India:000067,0,0,0,0
train,train,India_006789.jpg,India,6789,India:000067,0,0,1,0
train,train,India_006790.jpg,India,6790,India:000067,0,0,0,0
train,train,India_006791.jpg,India,6791,India:000067,0,0,0,0
train,train,India_006793.jpg,India,6793,India:000067,0,0,0,0
train,train,India_006794.jpg,India,6794,India:000067,0,0,0,2
train,train,India_006796.jpg,India,6796,India:000067,0,0,0,0
train,train,India_006797.jpg,India,6797,India:000067,0,0,0,0
train,train,India_006799.jpg,India,6799,India:000067,0,0,0,0
train,train,India_003400.jpg,India,3400,India:000034,0,0,0,0
train,train,India_003401.jpg,India,3401,India:000034,0,1,0,0
train,train,India_003402.jpg,India,3402,India:000034,0,0,0,0
train,train,India_003403.jpg,India,3403,India:000034,0,0,0,0
train,train,India_003404.jpg,India,3404,India:000034,0,0,1,0
train,val,India_003405.jpg,India,3405,India:000034,0,0,0,0
train,train,India_003406.jpg,India,3406,India:000034,0,0,1,1
train,train,India_003407.jpg,India,3407,India:000034,0,0,0,0
train,train,India_003408.jpg,India,3408,India:000034,0,0,0,0
train,train,India_003409.jpg,India,3409,India:000034,0,0,2,0
train,train,India_003410.jpg,India,3410,India:000034,0,0,0,0
train,train,India_003411.jpg,India,3411,India:000034,0,0,0,8
train,train,India_003412.jpg,India,3412,India:000034,0,0,1,1
train,train,India_003413.jpg,India,3413,India:000034,0,0,0,0
train,train,India_003414.jpg,India,3414,India:000034,3,0,1,0
train,train,India_003415.jpg,India,3415,India:000034,0,0,0,0
train,train,India_003416.jpg,India,3416,India:000034,0,0,0,0
train,train,India_003417.jpg,India,3417,India:000034,0,0,0,0
train,train,India_003418.jpg,India,3418,India:000034,0,0,0,0
train,train,India_003420.jpg,India,3420,India:000034,0,0,0,0
train,train,India_003421.jpg,India,3421,India:000034,0,0,0,0
train,val,India_003422.jpg,India,3422,India:000034,0,0,0,1
train,train,India_003424.jpg,India,3424,India:000034,0,0,0,4
train,train,India_003425.jpg,India,3425,India:000034,0,0,0,0
train,train,India_003426.jpg,India,3426,India:000034,0,0,0,1
train,train,India_003427.jpg,India,3427,India:000034,0,0,1,0
train,train,India_003428.jpg,India,3428,India:000034,0,0,0,0
train,train,India_003429.jpg,India,3429,India:000034,0,0,0,0
train,train,India_003430.jpg,India,3430,India:000034,0,0,0,0
train,train,India_003431.jpg,India,3431,India:000034,0,0,0,2
train,train,India_003432.jpg,India,3432,India:000034,0,0,1,0
train,val,India_003433.jpg,India,3433,India:000034,0,0,0,3
train,train,India_003434.jpg,India,3434,India:000034,0,0,0,0
train,val,India_003435.jpg,India,3435,India:000034,0,0,0,0
train,train,India_003436.jpg,India,3436,India:000034,0,0,0,0
train,train,India_003437.jpg,India,3437,India:000034,0,0,0,0
train,train,India_003438.jpg,India,3438,India:000034,0,0,0,0
train,train,India_003443.jpg,India,3443,India:000034,0,0,2,0
train,train,India_003444.jpg,India,3444,India:000034,1,0,0,0
train,train,India_003445.jpg,India,3445,India:000034,1,0,0,0
train,train,India_003446.jpg,India,3446,India:000034,0,0,1,2
train,train,India_003447.jpg,India,3447,India:000034,0,0,0,0
train,train,India_003449.jpg,India,3449,India:000034,0,0,0,0
train,train,India_003451.jpg,India,3451,India:000034,0,0,0,0
train,train,India_003452.jpg,India,3452,India:000034,0,0,1,0
train,train,India_003453.jpg,India,3453,India:000034,0,0,0,0
train,val,India_003454.jpg,India,3454,India:000034,0,0,0,0
train,train,India_003455.jpg,India,3455,India:000034,2,0,1,0
train,train,India_003456.jpg,India,3456,India:000034,0,0,0,0
train,train,India_003457.jpg,India,3457,India:000034,0,0,0,0
train,val,India_003458.jpg,India,3458,India:000034,0,0,0,0
train,train,India_003460.jpg,India,3460,India:000034,0,0,0,0
train,train,India_003461.jpg,India,3461,India:000034,0,0,0,0
train,train,India_003462.jpg,India,3462,India:000034,2,0,0,0
train,train,India_003463.jpg,India,3463,India:000034,0,0,0,0
train,train,India_003464.jpg,India,3464,India:000034,0,0,0,0
train,train,India_003465.jpg,India,3465,India:000034,0,0,0,0
train,train,India_003466.jpg,India,3466,India:000034,0,0,0,0
train,val,India_003468.jpg,India,3468,India:000034,0,0,1,0
train,val,India_003469.jpg,India,3469,India:000034,0,0,1,0
train,val,India_003471.jpg,India,3471,India:000034,0,0,0,0
train,train,India_003472.jpg,India,3472,India:000034,0,0,0,0
train,train,India_003473.jpg,India,3473,India:000034,0,0,0,0
train,train,India_003475.jpg,India,3475,India:000034,0,0,0,1
train,train,India_003478.jpg,India,3478,India:000034,0,0,0,0
train,train,India_003479.jpg,India,3479,India:000034,0,0,0,0
train,train,India_003480.jpg,India,3480,India:000034,0,0,1,0
train,train,India_003481.jpg,India,3481,India:000034,0,0,0,0
train,train,India_003482.jpg,India,3482,India:000034,1,0,1,0
train,train,India_003483.jpg,India,3483,India:000034,0,0,0,0
train,train,India_003485.jpg,India,3485,India:000034,0,0,0,0
train,train,India_003486.jpg,India,3486,India:000034,0,0,0,0
train,val,India_003488.jpg,India,3488,India:000034,0,0,0,0
train,train,India_003489.jpg,India,3489,India:000034,0,0,0,0
train,train,India_003490.jpg,India,3490,India:000034,1,0,1,5
train,train,India_003491.jpg,India,3491,India:000034,3,0,0,0
train,train,India_003493.jpg,India,3493,India:000034,0,0,0,0
train,train,India_003494.jpg,India,3494,India:000034,0,0,1,0
train,train,India_003495.jpg,India,3495,India:000034,0,0,0,2
train,train,India_003496.jpg,India,3496,India:000034,1,0,1,0
train,train,India_003498.jpg,India,3498,India:000034,1,0,0,0
train,train,Norway_005800.jpg,Norway,5800,Norway:000058,0,0,0,0
train,val,Norway_005801.jpg,Norway,5801,Norway:000058,0,0,0,0
train,train,Norway_005802.jpg,Norway,5802,Norway:000058,0,0,0,0
train,train,Norway_005803.jpg,Norway,5803,Norway:000058,10,1,0,0
train,train,Norway_005804.jpg,Norway,5804,Norway:000058,0,0,0,0
train,val,Norway_005805.jpg,Norway,5805,Norway:000058,1,0,0,0
train,train,Norway_005806.jpg,Norway,5806,Norway:000058,2,0,0,0
train,train,Norway_005807.jpg,Norway,5807,Norway:000058,0,0,0,2
train,train,Norway_005808.jpg,Norway,5808,Norway:000058,1,0,0,0
train,train,Norway_005809.jpg,Norway,5809,Norway:000058,0,0,0,0
train,train,Norway_005810.jpg,Norway,5810,Norway:000058,1,0,0,0
train,val,Norway_005811.jpg,Norway,5811,Norway:000058,0,0,0,0
train,train,Norway_005812.jpg,Norway,5812,Norway:000058,0,0,0,0
train,train,Norway_005813.jpg,Norway,5813,Norway:000058,0,0,0,0
train,train,Norway_005814.jpg,Norway,5814,Norway:000058,1,0,0,1
train,train,Norway_005815.jpg,Norway,5815,Norway:000058,0,0,0,0
train,train,Norway_005816.jpg,Norway,5816,Norway:000058,4,0,0,0
train,train,Norway_005817.jpg,Norway,5817,Norway:000058,0,0,0,0
train,train,Norway_005818.jpg,Norway,5818,Norway:000058,0,0,0,0
train,train,Norway_005819.jpg,Norway,5819,Norway:000058,0,0,0,0
train,train,Norway_005820.jpg,Norway,5820,Norway:000058,2,0,0,1
train,train,Norway_005821.jpg,Norway,5821,Norway:000058,0,2,0,0
train,train,Norway_005822.jpg,Norway,5822,Norway:000058,0,0,0,0
train,train,Norway_005823.jpg,Norway,5823,Norway:000058,1,0,0,0
train,train,Norway_005824.jpg,Norway,5824,Norway:000058,0,0,0,0
train,train,Norway_005825.jpg,Norway,5825,Norway:000058,0,0,0,0
train,val,Norway_005826.jpg,Norway,5826,Norway:000058,1,0,0,0
train,train,Norway_005827.jpg,Norway,5827,Norway:000058,2,0,0,0
train,train,Norway_005828.jpg,Norway,5828,Norway:000058,6,0,0,5
train,train,Norway_005829.jpg,Norway,5829,Norway:000058,2,0,0,0
train,train,Norway_005830.jpg,Norway,5830,Norway:000058,0,0,0,0
train,train,Norway_005831.jpg,Norway,5831,Norway:000058,1,0,0,0
train,val,Norway_005832.jpg,Norway,5832,Norway:000058,2,0,0,0
train,train,Norway_005833.jpg,Norway,5833,Norway:000058,0,0,0,0
train,train,Norway_005834.jpg,Norway,5834,Norway:000058,0,0,0,0
train,train,Norway_005835.jpg,Norway,5835,Norway:000058,0,5,0,0
train,train,Norway_005836.jpg,Norway,5836,Norway:000058,0,0,0,0
train,train,Norway_005837.jpg,Norway,5837,Norway:000058,0,0,0,0
train,train,Norway_005838.jpg,Norway,5838,Norway:000058,0,0,0,0
train,train,Norway_005839.jpg,Norway,5839,Norway:000058,0,0,0,0
train,train,Norway_005840.jpg,Norway,5840,Norway:000058,0,0,0,0
train,train,Norway_005841.jpg,Norway,5841,Norway:000058,0,0,0,0
train,val,Norway_005842.jpg,Norway,5842,Norway:000058,0,0,0,0
train,train,Norway_005843.jpg,Norway,5843,Norway:000058,0,0,0,0
train,train,Norway_005844.jpg,Norway,5844,Norway:000058,0,0,0,0
train,train,Norway_005845.jpg,Norway,5845,Norway:000058,0,0,0,0
train,train,Norway_005846.jpg,Norway,5846,Norway:000058,4,1,0,0
train,train,Norway_005847.jpg,Norway,5847,Norway:000058,0,0,0,0
train,train,Norway_005848.jpg,Norway,5848,Norway:000058,0,0,0,0
train,val,Norway_005849.jpg,Norway,5849,Norway:000058,0,0,0,0
train,train,Norway_005850.jpg,Norway,5850,Norway:000058,0,0,0,0
train,train,Norway_005851.jpg,Norway,5851,Norway:000058,3,0,0,0
train,train,Norway_005852.jpg,Norway,5852,Norway:000058,0,0,0,0
train,train,Norway_005853.jpg,Norway,5853,Norway:000058,0,0,0,0
train,train,Norway_005854.jpg,Norway,5854,Norway:000058,1,0,0,0
train,train,Norway_005855.jpg,Norway,5855,Norway:000058,4,1,0,0
train,train,Norway_005856.jpg,Norway,5856,Norway:000058,0,0,1,0
train,train,Norway_005857.jpg,Norway,5857,Norway:000058,1,0,0,0
train,train,Norway_005858.jpg,Norway,5858,Norway:000058,1,0,0,1
train,train,Norway_005859.jpg,Norway,5859,Norway:000058,0,0,0,0
train,train,Norway_005860.jpg,Norway,5860,Norway:000058,1,0,0,0
train,val,Norway_005861.jpg,Norway,5861,Norway:000058,1,0,0,0
train,train,Norway_005862.jpg,Norway,5862,Norway:000058,0,0,0,0
train,train,Norway_005863.jpg,Norway,5863,Norway:000058,0,0,0,0
train,train,Norway_005864.jpg,Norway,5864,Norway:000058,0,2,0,0
train,train,Norway_005865.jpg,Norway,5865,Norway:000058,3,0,0,0
train,train,Norway_005866.jpg,Norway,5866,Norway:000058,1,0,0,0
train,train,Norway_005867.jpg,Norway,5867,Norway:000058,0,0,0,0
train,train,Norway_005868.jpg,Norway,5868,Norway:000058,2,0,0,0
train,train,Norway_005869.jpg,Norway,5869,Norway:000058,0,0,0,0
train,train,Norway_005870.jpg,Norway,5870,Norway:000058,0,0,0,0
train,train,Norway_005871.jpg,Norway,5871,Norway:000058,0,0,0,0
train,train,Norway_005872.jpg,Norway,5872,Norway:000058,2,2,0,0
train,val,Norway_005873.jpg,Norway,5873,Norway:000058,0,0,0,0
train,train,Norway_005874.jpg,Norway,5874,Norway:000058,0,0,0,0
train,train,Norway_005875.jpg,Norway,5875,Norway:000058,5,0,0,1
train,train,Norway_005876.jpg,Norway,5876,Norway:000058,0,0,0,0
train,train,Norway_005877.jpg,Norway,5877,Norway:000058,0,0,0,0
train,train,Norway_005878.jpg,Norway,5878,Norway:000058,0,0,0,0
train,train,Norway_005879.jpg,Norway,5879,Norway:000058,0,0,0,0
train,train,Norway_005880.jpg,Norway,5880,Norway:000058,0,0,0,0
train,val,Norway_005881.jpg,Norway,5881,Norway:000058,0,0,0,3
